channel_name,channel_id,video_id,video_title,video_published_at,view_count,video_like_count,comment_id,comment_text,author,author_id,comment_like_count,comment_published_at,is_pinned,is_reply,parent_comment_id
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFVoFbbGrlt,I can genuinely say that I enjoyed listening to this one while I was working at my desk all day. I’ve just been listening to you guys go back-and-forth and I feel like I had a lot to take from it this time. Keep up the good work 👍🏾,@MajoDaArtist,UCIGfn9mdzNm-Xzz6-oVFyBg,1,2025-03-10T22:42:19Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFW8zvVaJsZ,Yep 😊,@aimo_chanel,UCx6oVnqx56-dJWcYOVq0OVg,0,2025-03-11T01:52:17Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFWPoeVY1wt,Yes,@parri20,UCpAWjxTfM_cQMKCe-ZId3Sw,0,2025-03-11T04:19:18Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFWTNcPaHyt,Well done Steven I could see you weren’t overly excited about reading the cards but man it was good to see these examples in real-time!!! Awesome. As an actor these are great exercises and drills. Thanks.,@SilentRio,UC24dv9FiqSk0EDkJljHqgLg,3,2025-03-11T04:50:25Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFWvj8lArYa,I am beyond grateful to Stephen for this episode.❤😊,@AniPistachio,UCx9rMCh30iZYGL0nXJGtF7w,0,2025-03-11T09:06:54Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFWwg3cg6sL,"Make a podcast with Atomic Habits author, James Clear",@UniqueEdit243,UCYWQ65Fa1yrpH0iRpwuuUVQ,2,2025-03-11T09:15:13Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFX1TaD-ujX,"What an amazing guy!...yes, more of the same please 👏👏",@johnbufton3378,UCnVe1_OJSNSb1gPmUEQ0jCw,2,2025-03-11T10:05:49Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFX3G_ErbwR,"I truly love your videos, I binge on and am learning a lot from them. I'm a subscriber. I'm just skeptical of being a member because... Your use of the ""F"" word is unbearable to my ear. I know it's your channel and there's nothing I can do about your word use or choice of this particular word. That being said, great  content. Keep up the great job.",@khutintsangwane6487,UC17Ve1sThHIMsW-90bJ_DMQ,0,2025-03-11T10:21:31Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFX4qt4YsXv,"OMG, just two words to describe this one: mind-blowing and game-changer. Where have I been all this time?! 
Thank you, @Steven for your great content and allow us to learn from the best - what a privilege.",@SilviaFarre-r4l,UCQYLZA6bsJDts7ksrQsAz1Q,0,2025-03-11T10:35:20Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFX9MBClUHO,This was amazing! Please continue.,@Jennifer_Eden,UCEd9I1s0oi1-lJJYDQCPzZQ,1,2025-03-11T11:14:42Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFXmNfBKwFK,I aim to live a purpose-driven life. I have been watching and listening to your videos for a few weeks. I learn something from each of them. I feel that my life is becoming continually more enriched by them. Thank you for doing this work!,@evaroberts6404,UCk-sEiasAmaXdUG2mQbvbow,0,2025-03-11T17:04:26Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFYMhVdRd57,Keep up the good work,@DJKZKID,UC3qFqo8gPSUDGx-k1xtd4ag,0,2025-03-11T22:30:35Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFYR9t41KxX,Yes we do!,@Agentdouble069,UCgbfbGehVkYSWEkvWaxAYcw,0,2025-03-11T23:09:33Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFYV0ozjXbu,I LOVE it!!❤,@brittanyclarke6671,UCu-GVGwjO-JLwJjr-_dTfXQ,1,2025-03-11T23:43:16Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFYZ7XSC8sJ,"Captures the quintessence of this podcast… Powerfully unmasks the unimaginable potential locked inside all of us. That’s your podcast’s core, its mission. It’s an extension of your life. Stunning! English is his third language; he was tormented for his speech; he felt his world was arrayed against him; yet he realized limitations require a “true believer” and he refused to believe. His vision overwhelmed his circumstances.",@keithkerns8770,UCISNB5YomN1hXGl5-HD83Vg,0,2025-03-12T00:19:08Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFYbLEpwxJC,I'd love to come on the podcast and talk about how I learned to play guitar and bass one-handed while I drum with my feet and sing! Please reach out if you think that would be a good episode!,@themarkrophones,UCNZdkKYEyp6MhmWR9VrsYAw,0,2025-03-12T00:47:13Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFZ4N8giCjy,Good News Fake News We Should Have All News. The Diary Of A CEO Has helped me gain more wisdom and the more information you gather the better understanding of the world. What you do today changes the world tomrrow. be good to everyone out there and have a good heart and clear mind. Enjoy your day and make everyday count because it is beautiful being in this world and we are all special.,@GhostAiEmpire,UCtUJRMKd_qQl02RG1PmGBFg,0,2025-03-12T05:09:37Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFZNGAEkBZn,"Thanks for bringing Vinh here Steven . Definitely , without doubt , much needed and very insightful, inspiring and informative.",@alexkennedy2767,UCdktwa27OvwuTpY3df4KKmw,1,2025-03-12T07:54:42Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFZb8uIvLfF,"100%. Interesting is good, but the podcast episodes I love the most give me actionable ways to improve my health, life, relationships, etc.",@bbsingsalot,UCr1hzhl6opVHahqzKO5IZBQ,0,2025-03-12T10:04:46Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFZoiaxk-YY,So so good. My lolz are not appreciated on the quiet car though 😂,@janetshelley1361,UCJ0fRtFnA2JRopveEZzB_rw,3,2025-03-12T12:03:23Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AFZu0qyeUaF,Can you get Brené Brown as a guess. 😊,@jessbasilio9886,UCJ91RxTzE356ajd8Px2VB5g,1,2025-03-12T12:49:42Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AF_edvzaGop,"Loved this conversation Complete masterclass by VG, what a great guy.",@JemmaPriestley,UCul7IcM95JqK-6TMYxM0eNQ,1,2025-03-12T19:54:36Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AF_g_eFZasD,Excellent video. I learned so much and I want more!!!,@hc509,UC2Z7fgSXPktQZv2_UTan1Vg,0,2025-03-12T20:11:30Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AF_nGxkckgj,❤,@debbieulbrich3954,UCmP4-A4sTnQhw7JYS7jd58Q,2,2025-03-12T21:09:59Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,oIiv_335yus,No. 1 Communication Expert: This Speaking Mistake Makes People Dislike You! Vinh Giang,2025-03-10T08:00:43Z,2996490,87385,UgwFBOgMwHycVhWb7AF4AaABAg.AFUESVloeE6AF_sadqrBgx,I hit the like button as soon as I saw OUR GUEST thank you I am a huge fan of your diary please keep it up,@Isma-pb7vq,UCqahUOUN4e1b0Psj_4d6JJA,0,2025-03-12T21:56:29Z,False,True,UgwFBOgMwHycVhWb7AF4AaABAg
